start station name,start_lat,start_lng,end_lat,end_lng,NTACode
6 Ave & W 33 St,40.74901271,-73.98848395,40.76068327096592,-73.98452728986742,MN17
W 51 St & 6 Ave,40.7606597,-73.98042047,40.77163851,-73.98261428,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.74714,-73.97113,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.763025942805186,-73.97209525108337,MN17
Madison Av & E 51 St,40.75863,-73.97513000000001,40.7687620293096,-73.95840793848038,MN17
W 51 St & 6 Ave,40.7606597,-73.98042047,40.75756989999999,-73.99098507,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.73221853,-73.98165557,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.764397100000004,-73.97371465,MN17
E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,40.78307,-73.95939,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.749156,-73.9916,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.7451677,-73.98683077,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.75513557,-73.98658032,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.75934501,-73.96759673,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.77896784,-73.97374737,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.75461,-73.99176999999999,MN17
Broadway & W 53 St,40.76344058,-73.98268129,40.75510267,-73.97498696,MN17
W 42 St & 6 Ave,40.75492,-73.98455,40.759125,-73.96265799999999,MN17
5 Ave & E 29 St,40.7451677,-73.98683077,40.73020660529954,-73.99102628231049,MN17
E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,40.74444921,-73.98303529,MN17
5 Ave & E 29 St,40.7451677,-73.98683077,40.7454973,-74.00197139,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.734232,-73.986923,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.71494807,-74.00234482,MN17
E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,40.75640548,-73.9900262,MN17
W 44 St & 5 Ave,40.75500254,-73.98014437,40.75797322,-73.96603308,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.7652654,-73.98192338,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.73652889,-74.00618026,MN17
E 33 St & 5 Ave,40.74765947,-73.98490707,40.74765947,-73.98490707,MN17
Broadway & W 29 St,40.7462009,-73.98855723,40.74025878,-73.98409214,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.763189000000004,-73.978434,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.7505853470215,-73.9946848154068,MN17
E 33 St & 5 Ave,40.74765947,-73.98490707,40.756265,-73.964179,MN17
Broadway & W 53 St,40.76344058,-73.98268129,40.756265,-73.964179,MN17
E 56 St & Madison Ave,40.761573,-73.972628,40.734814,-73.992085,MN17
W 47 St & 6 Ave,40.758396999999995,-73.98255,40.73143724085228,-73.99490341544151,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.7787185,-73.9145645,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.787721399999995,-73.94728331,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.711065999999995,-74.009447,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.72217444,-73.98368779,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.75756989999999,-73.99098507,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.74322681432173,-73.97449783980845,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.73223272,-73.98889957,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.763025942805186,-73.97209525108337,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.77565541,-73.95068615,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.76500525,-73.95818491,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.8025566,-73.9490782,MN17
W 51 St & 6 Ave,40.7606597,-73.98042047,40.75724567911726,-73.97805914282799,MN17
5 Ave & E 29 St,40.7451677,-73.98683077,40.7606597,-73.98042047,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.7546011026,-73.971878855,MN17
E 33 St & 5 Ave,40.74765947,-73.98490707,40.74322681432173,-73.97449783980845,MN17
Broadway & W 51 St,40.76228826,-73.98336183,40.76132983124814,-73.97982001304626,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.75019995,-73.99093085,MN17
W 36 St & 7 Ave,40.752148999999996,-73.98953900000001,40.73912601,-73.97973776,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.752694,-74.002353,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.77140426,-73.9535166,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.770513,-73.988038,MN17
Madison Av & E 51 St,40.75863,-73.97513000000001,40.77515953434235,-73.98918695747851,MN17
Broadway & W 38 St,40.75299641,-73.98721619,40.74290902,-73.97706058,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.75492,-73.98455,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.75118387463277,-73.97138714790343,MN17
E 33 St & 5 Ave,40.74765947,-73.98490707,40.734232,-73.986923,MN17
W 44 St & 5 Ave,40.75500254,-73.98014437,40.75892386377695,-73.96226227283478,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.76695317,-73.98169333,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.76009437,-73.99461843,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.75756989999999,-73.99098507,MN17
Broadway & W 51 St,40.76228826,-73.98336183,40.75097711,-73.98765428,MN17
Broadway & W 41 St,40.75513557,-73.98658032,40.759125,-73.96265799999999,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.74173969,-73.99415556,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.78866499127884,-73.96680057048799,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.77140426,-73.9535166,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.7734066,-73.97782542,MN17
Broadway & W 51 St,40.76228826,-73.98336183,40.75969995906254,-73.9780819416046,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.752269,-73.982079,MN17
Broadway & W 29 St,40.7462009,-73.98855723,40.74394314,-73.97966069,MN17
W 40 St & 5 Ave,40.752269,-73.982079,40.804038,-73.945925,MN17
W 42 St & 6 Ave,40.75492,-73.98455,40.76471851944339,-73.96222069859505,MN17
E 56 St & Madison Ave,40.761573,-73.972628,40.744219,-73.97121214,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.770513,-73.988038,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.74949854602521,-73.97729203113158,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.714211,-73.981095,MN17
E 53 St & Madison Ave,40.75971079999999,-73.97402311,40.749156,-73.9916,MN17
Broadway & W 36 St,40.75097711,-73.98765428,40.734232,-73.986923,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.73191132323174,-74.008769094944,MN17
Broadway & W 53 St,40.76344058,-73.98268129,40.7546011026,-73.971878855,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.74290902,-73.97706058,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.754120810779256,-73.98025184869765,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.746646999999996,-73.993915,MN17
W 44 St & 5 Ave,40.75500254,-73.98014437,40.768008893059466,-73.96845281124116,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.7462009,-73.98855723,MN17
Broadway & W 38 St,40.75299641,-73.98721619,40.73726186,-73.99238967,MN17
Broadway & W 37 St,40.75172632,-73.98753523,40.75763227739443,-73.9693057537079,MN17
Broadway & W 51 St,40.76228826,-73.98336183,40.77579376683666,-73.97620573639871,MN17
W 55 St & 6 Ave,40.763189000000004,-73.978434,40.763189000000004,-73.978434,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.749717753,-74.002950346,MN17
Broadway & W 41 St,40.75513557,-73.98658032,40.77237,-73.99005,MN17
Broadway & W 37 St,40.75172632,-73.98753523,40.74322681432173,-73.97449783980845,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.74394314,-73.97966069,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.73587678,-73.98205027,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.73704984,-73.99009296,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.76068327096592,-73.98452728986742,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.77632142182271,-73.96427392959596,MN17
W 42 St & 6 Ave,40.75492,-73.98455,40.75097711,-73.98765428,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.76590936,-73.97634151,MN17
Madison Av & E 51 St,40.75863,-73.97513000000001,40.7652654,-73.98192338,MN17
E 33 St & 5 Ave,40.74765947,-73.98490707,40.73226398,-73.99852205,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.76087502,-74.00277668,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.789621999999994,-73.97757,MN17
E 53 St & Madison Ave,40.75971079999999,-73.97402311,40.75797322,-73.96603308,MN17
W 48 St & Rockefeller Plaza,40.757936462436746,-73.97960275411606,40.765834600000005,-73.9265474,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.76669671,-73.99061728,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.73704984,-73.99009296,MN17
W 40 St & 5 Ave,40.752269,-73.982079,40.6830456,-74.00348559,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.7734066,-73.97782542,MN17
Broadway & W 41 St,40.75513557,-73.98658032,40.74949854602521,-73.97729203113158,MN17
W 55 St & 6 Ave,40.763189000000004,-73.978434,40.7921,-73.9739,MN17
W 37 St & 5 Ave,40.75038009,-73.98338988,40.74937024193277,-73.99923384189607,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.745686,-74.00514100000001,MN17
Broadway & W 51 St,40.76228826,-73.98336183,40.768333,-73.992573,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.76360467795863,-73.98917958140373,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.75513557,-73.98658032,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.751872999999996,-73.97770600000001,MN17
E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,40.75206862,-73.96784384,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.754145192635185,-73.9960889518261,MN17
E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,40.75019995,-73.99093085,MN17
W 55 St & 6 Ave,40.763189000000004,-73.978434,40.76370739,-73.9851615,MN17
Broadway & W 41 St,40.75513557,-73.98658032,40.75172632,-73.98753523,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.75019995,-73.99093085,MN17
W 42 St & 6 Ave,40.75492,-73.98455,40.75022392,-73.97121414,MN17
W 37 St & 5 Ave,40.75038009,-73.98338988,40.75828065,-73.97069431,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.74290902,-73.97706058,MN17
Broadway & W 38 St,40.75299641,-73.98721619,40.741459000000006,-73.983293,MN17
Broadway & W 41 St,40.75513557,-73.98658032,40.752694,-74.002353,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.76590936,-73.97634151,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.77579376683666,-73.97620573639871,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.76132983124814,-73.97982001304626,MN17
W 37 St & 5 Ave,40.75038009,-73.98338988,40.70463334,-74.01361706,MN17
Broadway & W 36 St,40.75097711,-73.98765428,40.75097711,-73.98765428,MN17
W 36 St & 7 Ave,40.752148999999996,-73.98953900000001,40.72966729392978,-73.98067966103555,MN17
Broadway & W 29 St,40.7462009,-73.98855723,40.73038599,-74.00214988,MN17
E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,40.74444921,-73.98303529,MN17
W 55 St & 6 Ave,40.763189000000004,-73.978434,40.7919557,-73.968087,MN17
W 51 St & 6 Ave,40.7606597,-73.98042047,40.76695317,-73.98169333,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.770513,-73.988038,MN17
5 Ave & E 29 St,40.7451677,-73.98683077,40.75066386,-74.00176802,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.77112927,-73.95772297,MN17
W 51 St & 6 Ave,40.7606597,-73.98042047,40.74765947,-73.98490707,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.740343200000005,-73.98955109,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.75461,-73.99176999999999,MN17
Broadway & W 37 St,40.75172632,-73.98753523,40.7882213,-73.97041561,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.736502,-73.97809472,MN17
Broadway & W 53 St,40.76344058,-73.98268129,40.75455731,-73.96592976,MN17
Broadway & W 29 St,40.7462009,-73.98855723,40.74475148,-73.99915362,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.72743423,-73.99379025,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.799484,-73.955613,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.73935542,-73.99931783,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.74144387,-73.97536082,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.74322681432173,-73.97449783980845,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.7361967,-74.00859207,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.74144387,-73.97536082,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.75763227739443,-73.9693057537079,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.75929124,-73.98859651,MN17
Broadway & W 51 St,40.76228826,-73.98336183,40.75828065,-73.97069431,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.7606597,-73.98042047,MN17
W 51 St & 6 Ave,40.7606597,-73.98042047,40.76087502,-74.00277668,MN17
W 42 St & 6 Ave,40.75492,-73.98455,40.78307,-73.95939,MN17
Broadway & W 53 St,40.76344058,-73.98268129,40.76132983124814,-73.97982001304626,MN17
Broadway & W 29 St,40.7462009,-73.98855723,40.75929124,-73.98859651,MN17
E 50 St & Park Ave,40.757334,-73.974235,40.75513557,-73.98658032,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.74173969,-73.99415556,MN17
E 56 St & Madison Ave,40.761573,-73.972628,40.75640548,-73.9900262,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.7734066,-73.97782542,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.72228087,-73.97668709,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.804372,-73.951475,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.75971079999999,-73.97402311,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.7462009,-73.98855723,MN17
W 40 St & 5 Ave,40.752269,-73.982079,40.752269,-73.982079,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.75513557,-73.98658032,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.76590936,-73.97634151,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.73038599,-74.00214988,MN17
W 42 St & 6 Ave,40.75492,-73.98455,40.76227205,-73.98788205,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.7381765,-73.97738662,MN17
E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,40.75513557,-73.98658032,MN17
Broadway & W 53 St,40.76344058,-73.98268129,40.740343200000005,-73.98955109,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.74290902,-73.97706058,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.77579376683666,-73.97620573639871,MN17
Madison Av & E 51 St,40.75863,-73.97513000000001,40.75929124,-73.98859651,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.73038599,-74.00214988,MN17
W 44 St & 5 Ave,40.75500254,-73.98014437,40.76712840349542,-73.96224617958069,MN17
Madison Av & E 51 St,40.75863,-73.97513000000001,40.76228826,-73.98336183,MN17
Broadway & W 53 St,40.76344058,-73.98268129,40.75019995,-73.99093085,MN17
W 40 St & 5 Ave,40.752269,-73.982079,40.74311555376486,-73.98215353488922,MN17
W 40 St & 5 Ave,40.752269,-73.982079,40.77112927,-73.95772297,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.74334935,-74.00681753,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.75513557,-73.98658032,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.73935542,-73.99931783,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.74487634,-73.99529885,MN17
W 47 St & 6 Ave,40.758396999999995,-73.98255,40.72966729392978,-73.98067966103555,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.745712100000006,-73.98194829,MN17
E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,40.74949854602521,-73.97729203113158,MN17
Broadway & W 41 St,40.75513557,-73.98658032,40.72317958,-73.99480012,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.72210378668603,-73.99724900722505,MN17
E 53 St & Madison Ave,40.75971079999999,-73.97402311,40.75640548,-73.9900262,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.75118387463277,-73.97138714790343,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.73726186,-73.99238967,MN17
Broadway & W 51 St,40.76228826,-73.98336183,40.739445,-73.97680600000001,MN17
Broadway & W 38 St,40.75299641,-73.98721619,40.74714,-73.97113,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.72456089,-73.99565293,MN17
W 55 St & 6 Ave,40.763189000000004,-73.978434,40.76087502,-74.00277668,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.773763,-73.96222088,MN17
W 42 St & 6 Ave,40.75492,-73.98455,40.76915505,-73.98191841,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.749156,-73.9916,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.74322681432173,-73.97449783980845,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.752165280621966,-73.97992193698882,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.75660359,-73.9979009,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.76590936,-73.97634151,MN17
W 48 St & Rockefeller Plaza,40.757936462436746,-73.97960275411606,40.75724567911726,-73.97805914282799,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.73912601,-73.97973776,MN17
E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,40.76873687,-73.96119945,MN17
W 51 St & Rockefeller Plaza,40.75969995906254,-73.9780819416046,40.75898481399634,-73.99379968643187,MN17
5 Ave & E 29 St,40.7451677,-73.98683077,40.72430832160217,-74.00473035871983,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.73704984,-73.99009296,MN17
W 51 St & Rockefeller Plaza,40.75969995906254,-73.9780819416046,40.805159,-73.95469200000001,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.77573034,-73.9567526,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.754120810779256,-73.98025184869765,MN17
Broadway & W 38 St,40.75299641,-73.98721619,40.76227205,-73.98788205,MN17
Broadway & W 29 St,40.7462009,-73.98855723,40.74286877312112,-73.98918628692627,MN17
Broadway & W 41 St,40.75513557,-73.98658032,40.74964,-73.98805,MN17
E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,40.75756989999999,-73.99098507,MN17
E 53 St & Madison Ave,40.75971079999999,-73.97402311,40.75971079999999,-73.97402311,MN17
W 37 St & 5 Ave,40.75038009,-73.98338988,40.74487634,-73.99529885,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.78307,-73.95939,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.75513557,-73.98658032,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.75066386,-74.00176802,MN17
Broadway & W 41 St,40.75513557,-73.98658032,40.75461,-73.99176999999999,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.745712100000006,-73.98194829,MN17
E 56 St & Madison Ave,40.761573,-73.972628,40.75640548,-73.9900262,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.749156,-73.9916,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.7941654,-73.974124,MN17
E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,40.741459000000006,-73.983293,MN17
Broadway & W 36 St,40.75097711,-73.98765428,40.7689738,-73.95482273,MN17
E 33 St & 5 Ave,40.74765947,-73.98490707,40.734232,-73.986923,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.768008893059466,-73.96845281124116,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.797372100000004,-73.97041192,MN17
Broadway & W 38 St,40.75299641,-73.98721619,40.734814,-73.992085,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.739445,-73.97680600000001,MN17
W 55 St & 6 Ave,40.763189000000004,-73.978434,40.7652654,-73.98192338,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.76590936,-73.97634151,MN17
E 33 St & 5 Ave,40.74765947,-73.98490707,40.72307749068673,-73.98583620786667,MN17
E 53 St & Madison Ave,40.75971079999999,-73.97402311,40.72917025,-73.99810231,MN17
E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,40.756265,-73.964179,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.75019995,-73.99093085,MN17
W 37 St & 5 Ave,40.75038009,-73.98338988,40.793134809866636,-73.97700369358063,MN17
5 Ave & E 29 St,40.7451677,-73.98683077,40.75461,-73.99176999999999,MN17
Madison Av & E 51 St,40.75863,-73.97513000000001,40.77140426,-73.9535166,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.76695317,-73.98169333,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.7451677,-73.98683077,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.71910537,-73.99973337,MN17
E 33 St & 5 Ave,40.74765947,-73.98490707,40.74394314,-73.97966069,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.7606597,-73.98042047,MN17
Broadway & W 41 St,40.75513557,-73.98658032,40.75898481399634,-73.99379968643187,MN17
Broadway & W 51 St,40.76228826,-73.98336183,40.74949854602521,-73.97729203113158,MN17
Broadway & W 38 St,40.75299641,-73.98721619,40.72903917,-73.99404649,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.78307,-73.95939,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.75019995,-73.99093085,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.7652654,-73.98192338,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.74311555376486,-73.98215353488922,MN17
W 36 St & 7 Ave,40.752148999999996,-73.98953900000001,40.789621999999994,-73.97757,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.75500254,-73.98014437,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.732647,-73.99011,MN17
E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,40.76500525,-73.95818491,MN17
E 56 St & Madison Ave,40.761573,-73.972628,40.781122299341654,-73.94965589046478,MN17
E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,40.75640548,-73.9900262,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.75510267,-73.97498696,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.7505853470215,-73.9946848154068,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.805159,-73.95469200000001,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.75097711,-73.98765428,MN17
Broadway & W 36 St,40.75097711,-73.98765428,40.763954,-73.9646,MN17
Broadway & W 41 St,40.75513557,-73.98658032,40.73587678,-73.98205027,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.74144387,-73.97536082,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.762009,-73.996975,MN17
Broadway & W 41 St,40.75513557,-73.98658032,40.76269882,-73.99301222,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.76500525,-73.95818491,MN17
Broadway & W 51 St,40.76228826,-73.98336183,40.7691572,-73.96703464,MN17
W 37 St & 5 Ave,40.75038009,-73.98338988,40.74734825,-73.99723551,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.797372100000004,-73.97041192,MN17
W 40 St & 5 Ave,40.752269,-73.982079,40.75640548,-73.9900262,MN17
W 47 St & 6 Ave,40.758396999999995,-73.98255,40.76269882,-73.99301222,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.76584941,-73.98690506,MN17
E 56 St & Madison Ave,40.761573,-73.972628,40.74765947,-73.98490707,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.73652889,-74.00618026,MN17
W 37 St & 5 Ave,40.75038009,-73.98338988,40.75323098,-73.97032517,MN17
5 Ave & E 29 St,40.7451677,-73.98683077,40.74475148,-73.99915362,MN17
W 55 St & 6 Ave,40.763189000000004,-73.978434,40.74691959,-74.00451887,MN17
W 42 St & 6 Ave,40.75492,-73.98455,40.711444,-74.014847,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.75461,-73.99176999999999,MN17
W 48 St & Rockefeller Plaza,40.757936462436746,-73.97960275411606,40.761227399999996,-73.96094022,MN17
Madison Av & E 51 St,40.75863,-73.97513000000001,40.75640548,-73.9900262,MN17
W 55 St & 6 Ave,40.763189000000004,-73.978434,40.746646999999996,-73.993915,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.7454973,-74.00197139,MN17
W 42 St & 6 Ave,40.75492,-73.98455,40.76009437,-73.99461843,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.742751796489955,-73.98471571505071,MN17
W 51 St & 6 Ave,40.7606597,-73.98042047,40.763189000000004,-73.978434,MN17
W 37 St & 5 Ave,40.75038009,-73.98338988,40.74714,-73.97113,MN17
Broadway & W 29 St,40.7462009,-73.98855723,40.68940747,-73.96885458,MN17
W 55 St & 6 Ave,40.763189000000004,-73.978434,40.832164,-73.949702,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.744219,-73.97121214,MN17
W 48 St & Rockefeller Plaza,40.757936462436746,-73.97960275411606,40.735238,-74.000271,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.76695317,-73.98169333,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.756951,-73.98263100000001,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.76915505,-73.98191841,MN17
E 33 St & 5 Ave,40.74765947,-73.98490707,40.72743423,-73.99379025,MN17
Broadway & W 29 St,40.7462009,-73.98855723,40.734232,-73.986923,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.7606597,-73.98042047,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.764397100000004,-73.97371465,MN17
W 42 St & 6 Ave,40.75492,-73.98455,40.78476,-73.969862,MN17
5 Ave & E 29 St,40.7451677,-73.98683077,40.72243797,-74.00566443,MN17
E 50 St & Park Ave,40.757334,-73.974235,40.789621999999994,-73.97757,MN17
W 44 St & 5 Ave,40.75500254,-73.98014437,40.73047309,-73.98672378,MN17
W 44 St & 5 Ave,40.75500254,-73.98014437,40.74444921,-73.98303529,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.732647,-73.99011,MN17
